doc_id,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99,topic_100,topic_101,topic_102,topic_103,topic_104,topic_105,topic_106,topic_107,topic_108,topic_109,topic_110,topic_111,topic_112,topic_113,topic_114,topic_115,topic_116,topic_117,topic_118,topic_119,topic_120,topic_121,topic_122,topic_123,topic_124,topic_125,topic_126,topic_127,topic_128,topic_129,topic_130,topic_131,topic_132,topic_133,topic_134,topic_135,topic_136,topic_137,topic_138,topic_139,topic_140,topic_141,topic_142,topic_143,topic_144,topic_145,topic_146,topic_147,topic_148,topic_149,topic_150,topic_151,topic_152,topic_153,topic_154,topic_155,topic_156,topic_157,topic_158,topic_159,topic_160,topic_161,topic_162,topic_163,topic_164,topic_165,topic_166,topic_167,topic_168,topic_169,topic_170,topic_171,topic_172,topic_173,topic_174,topic_175,topic_176,topic_177,topic_178,topic_179,topic_180,topic_181,topic_182,topic_183,topic_184,topic_185,topic_186,topic_187,topic_188,topic_189,topic_190,topic_191,topic_192,topic_193,topic_194,topic_195,topic_196,topic_197,topic_198,topic_199,topic_200,topic_201,topic_202,topic_203,topic_204,topic_205,topic_206,topic_207,topic_208,topic_209,topic_210,topic_211,topic_212,topic_213,topic_214,topic_215,topic_216,topic_217,topic_218,topic_219,topic_220,topic_221,topic_222,topic_223,topic_224,topic_225,topic_226,topic_227,topic_228,topic_229,topic_230,topic_231,topic_232,topic_233,topic_234,topic_235,topic_236,topic_237,topic_238,topic_239,topic_240,topic_241,topic_242,topic_243,topic_244,topic_245,topic_246,topic_247,topic_248,topic_249,topic_250
050121173312.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.657820505276629,0.0,0.0,1.850189716925046,6.054479891181318,5.891180939414537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.294378025891877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.839028970214738,2.478361617209231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6137260905807458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6712660979662546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8808934999215845,0.0,0.0,0.0,4.292618976658683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0703198466877604,0,0.0,0.0,0.0,0.0,0.0,7.910872150360233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5872793288303813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6831170366721915,0.0,0.0,4.467548561971691,0.0,0.0,2.6500278676718567,0.0,0.0,0.0,0.0,2.097376306182489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3474974857071684,2.1886735548609044,0.0,0.0,0.0,0.0,0.0,0.0,4.022392284453225,0.0,0.0,0.0,0.0,0.0,8.076697115968509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.957763888561861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87815057325953,0.0
050121173316.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118191708176123,0.0,0.0,0.0,1.6227197349876792,0.0,0.0,0.0,0.0,0.0,2.758592035799977,0.0,0.0,0.0,0.0,0.0,0.0,10.965617157095798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.355541222425871,0.0,0.0,3.1846092827777768,4.5472004402734,0.0,2.7438254961961217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8396142097198265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9072388926026893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7792873371318008,0.0,0.0,0.0,5.255747714146002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.3010707367094745,0.0,0.0,0.0,1.3796354999164089,0.0,3.8613405019653992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.87404831466973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0940718721998053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.315121094529654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4408847620216583,0.0,0.0,0.0,0.0,0.0,16.771699991477394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3530211398413983,0.0,0.0,0.0,0.0,0.0,0.0,17.5856837802306,0.0
050121173318.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7366101823465576,0.0,0.0,9.443112459418469,0.0,5.593183774019712,0.0,0.0,0.0,0.0,0.0,0.0,1.6062810015046651,0.0,0.0,0.0,0.0,20.256691370962745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053540914972267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3172636500077073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.895915030579006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6920820019234597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9574718854775013,0.0,0.0,0.0,3.2729179741303747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8721715505878544,0.0,0.0,0.0,0.0,0.0,0.0,1.542608225581526,0.0,0.0,0.0,1.2188079495041364,3.075133709946274,0.0,0.0,0.0,0.0,1.972550244428112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.476751535680936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.8220775395940991,0.0,0.0,8.682745799440905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1408326945410505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.127209115361557,0.0,0.0,0.0,0.0,1.7016859198509955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8649684997113019,0.0,0.0,7.70259040461867,0.0
050121173320.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.766964267662605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4858871993541343,0.0,3.7545284759797752,0.0,0.0,0.0,0.0,5.696569231797258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7882740351873405,1.6192134159856377,0.0,2.1899907688012243,0.0,0.0,0.0,0.0,3.549263566540379,0.0,0.0,0.0,0.0,0.0,2.538711328778365,0.0,0.0,0.0,0.0,4.199932731296349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.904075156113158,0.0,2.326036849226614,0.0,1.298086025369395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9799121644195483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5846768531176645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.676203875081785,0.0,1.5422474966831903,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6987995465166346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1266068594850958,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.675819104641647,0.0,0.0,3.0219163844282395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2824273127262416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.8828552950289148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1573853441923485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208871508128933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.872640114771366,0.0
050121173509.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9477566290165843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4933925714946277,0.0,0.0,0.0,2.548986501784539,0.0,0.0,0.9277537667123401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4992073960466925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4344506649753077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835019384764596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968083055007929,0.0,0.9075835096784806,0.0,0.0,0.0,0.0,0.0,1.3359331952281779,0.8835200042985105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8860203655862992,2.449570401693465,0.0,0.0,0.0,0.0
050121173510.txt,0.0,0.0,2.603764158597689,0.9926617635034988,0.0,1.7396161074403484,1.751215660514088,0.0,0.0,0.0,2.81466389667598,0.0,0.0,0.0,0.0,0.0,1.9511096389975484,0.0,1.4552905705752628,2.203212780351778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.186693573494889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0734445294423736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0405821883268154,1.774764610878502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7185961739161698,1.2133688883867513,0.0,0.0,0.0,1.7618601050359644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6385862905275457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92314722517397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.7322341818594595,0.0,0.0,0.0,0.0,1.5770249786844361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5651914004858107,0.0,0.0,0.0,3.31990299351923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8694783240558346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8774187148173643,0.0,0.0,0.875853190164038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8737200786926301,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.880587257340578,0.0,0.0,0.9290237862262708,0.0,0.0,0.0,0.0,1.8398749179246436,0.0,6.425749616546216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2953856772299184,6.571266952898666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8725678687562104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9020184421681103,0.0,0.0,0.0,0.0
050121173512.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8932538846433001,0.0,0.0,0.0,1.8435982841457041,0.0,0.0,0.0,0.0,0.9310791326225437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714858932867962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.909960498183662,0.0,0.0,1.0301201428246047,2.814680093927853,0.0,0.0,4.837991799733684,0.9083712363736496,0.0,0.0,1.7286238839587125,0.0,0.0,0.0,0.0,0.0,1.2409565684887556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9648846522482456,0.0,0.0,1.3655437608312535,2.0578585350112832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2486868249089615,0.0,0.8799719044719208,0.0,1.2435410393747093,0.0,1.8798238324374144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384510707542686,0.0,0.0,0.0,3.0032586217990334,0.0,0.0,5.63792645856515,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.513363522531424,2.490663475947938,0.0,0.0,0.0,0.0,0.0,0.912944118641221,0.0,0.0,0.9852705807202903,4.503365206352811,0.0,2.7220167998570766,0.9192911145590841,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.950377004236983,1.0902635099588334,0.0,0.0,0.0,0.0,2.7063924603766383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5409471806025032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8645029271500178,0.0,1.710959778651336,0.0,0.0,1.320709693355529,0.0,0.0,0.0,0.8650249356335644,0.0,0.0,0.0,0.0,0.0,0.0,1.7293166682543168,0.0,0.0,0.0,0.0,0.0,0.8914481459678157,0.0,3.1406083068367368,0.0,0.0,0.0,1.0334356665154245,0.0,0.0,0.0,0.0,3.3674800842525836,0.0,0.0,0.0,0.8906202631590293,1.1402989806388024,0.0,0.0,0.8837048075835183,0.0,0.0,0.0,0.0,0.0
050121173516.txt,0.0,0.0,3.108501040214391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.004339832827543,0.0,2.139522288054722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2965528599428824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.483166219464601,0.0,0.0,0.0,0.0,2.2375949535112625,0.0,0.0,2.6285684234678963,0.0,0.0,1.3568818842753159,1.7371252882404475,0.0,0.0,0.0,0.0,0.9591481909244568,1.3906399301723622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.073857747653125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4705832106731243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4616274906740152,0.0,2.0166931477938332,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.896965905491427,0.0,0.0,2.627186909045248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.613266160993089,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9500356808076984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3448882657031107,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.005495870702112,0.0,2.4484267723745834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4689815666931487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6900280205016749,0.0,0.0,5.5743739737968125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0752902441079608,0.0,0.0,0.0,0.0,0.0,0.0,3.607000542333747,0.0,0.0
050121173519.txt,0.0,0.0,1.8034783969636097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6584404914781765,4.949192177964719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75871728777412,0.0,0.0,0.0,3.2903784968867007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.395114213268586,1.5664547340386212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7934371028559624,0.0,6.787552211236411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783430017667,0.0,0.0,0.0,0.0,2.158650873881888,0.0,0.0,4.615882700325751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.024784020944635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1048587169360986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.467206616471514,0.0,0.0,3.279534639140826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5031207889603855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.119427415989525,0.0,0.0,10.097468790843173,0.0,0.0,0.0,0.0,0.0,6.2403943121636765,0.0,7.157255694724418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.754374645158427,0.0,0.0,0.0,0.0,0.0,13.61085391493382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748132606154824,0.0,0.0
050121173521.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.619613317962121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2315318958910169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.129543352912714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.484102913496015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.237530599979271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6773894115878658,5.843768247909828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1768573942646106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.145779520807161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.122777289169031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2305787850690377,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23161456949114,4.5494669945542645,0.0,0.0,1.2634665344370233,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.684426537713049,8.594028783877725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8211916905209131,0.0
050121173522.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1097298453166666,0.0,0.0,0.9652393655968933,0.0,0.0,0.0,1.308036258316664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2787957824267018,0.0,0.0,0.0,0.0,0.0,1.8299796602873026,0.0,0.0,3.6337394727266714,11.277584916589522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3405995891052607,0.9356395335871036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1498340962985976,0.0,0.0,0.0,5.7149802089376545,0.0,0.0,0.0,0.0,1.1756623852654715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9652173224212763,1.37537334041322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9096618858422592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266928837180022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6997099793368466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4488831077131756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00319943299432,1.2659801360387104,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922336272390716,0.0,0.0,0.0,0.0,0.0,0.0,0.6663850845285426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.149644133868709,0.0,0.0,0.0,0.0,0.0,0.0,1.3435304827461123,0.0,0.0,4.781000813319815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
