news_doc_id,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50
241120225355.txt,0.0,0.0,17.10698626935482,0.0,0.0,23.960815116763115,21.000107176601887,7.708252999931574,17.180569656193256,2.6866650944575667,0.0,0.0,4.087598679587245,0.0,0.0,9.332337129861116,4.126493107527494,0.0,0.0,2.8007434587925673,4.1742610540241,0.0,0.0,0.0,0.0,0.0,0.0,6.944328457117081,0.0,0.0,3.5648331083357334,0.0,0.0,0.0,0.0,8.38122520968318,0.0,15.173367507755756,0.0,0.0,8.01961823925376,20.90621531009674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51020131146.txt,0.0,1.4563775472342968,13.903505802154541,0.0,0.0,3.41935658454895,12.328488171100616,3.624851882457733,1.808347463607788,0.0,0.0,0.0,2.697242595255375,0.0,0.0,9.92983192205429,0.0,0.0,1.0986427422612906,2.239772289991379,2.632131077349186,0.0,0.0,0.0,0.0,0.0,0.8084958605468273,5.013083606958389,0.0,0.0,0.0,0.0,0.0,0.0,1.214876376092434,0.8575360234826803,5.095806151628494,0.0,0.0,0.0,3.54555257409811,0.0,0.0,0.0,0.0,0.0,0.0,1.4069164171814919,0.0,0.0
6104.txt,0.0,0.0,1.2625958621501923,0.0,0.0,6.56872296705842,13.405053302645683,3.8163704313337803,3.479295991361141,0.0,0.0,0.0,0.0,0.0,4.986362133175135,30.78070768713951,0.0,0.0,0.0,17.92128549516201,0.0,0.0,0.0,0.0,0.0,0.0,1.1372271804139018,10.070146776735783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0292432717978954,0.0,0.0,0.0,1.9375969618558884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51020131147.txt,0.0,2.9121561832726,21.359031051397324,2.0062025748193264,0.0,8.369044702500105,6.5092479176819324,6.772807940840721,0.0,0.0,0.0,7.339456759393215,3.8977466002106667,0.0,0.0,28.463371947407722,4.022138316184282,0.0,2.2155276648700237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.330119118094444,0.0,0.0,0.0,0.0,0.0,0.0,1.9317709766328335,0.0,3.469674576073885,0.0,0.0,4.03821225464344,4.440441448241472,0.0,0.0,0.0,0.0,0.0,1.9495800277218223,0.0,0.0,0.0
241120225354.txt,1.2305787010118365,2.2994254678487778,3.426485437899828,0.0,2.072184484452009,2.08975219912827,14.588626608252525,6.799101747572422,3.942679513245821,0.0,0.0,1.1003284268081188,2.8464490938931704,1.9110832661390305,2.455525305122137,17.242502957582474,1.8323529157787561,1.3138447143137455,1.9516723696142435,1.0647853100672364,0.0,1.5339418575167656,0.0,0.0,0.0,0.0,4.184935379773378,4.423755135387182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5702120903879404,0.0,0.0,3.0235350877046585,1.2760627381503582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120225350.txt,0.0,2.0838124752044678,2.716943621635437,0.0,0.0,9.514085054397583,19.25617289543152,3.966987133026123,8.345552265644073,0.0,0.0,0.0,7.536031544208527,0.0,1.9842062294483185,26.10706901550293,0.0,0.0,2.43630650639534,2.5115478336811066,0.0,0.0,0.0,0.0,0.0,0.0,3.929349571466446,8.257861733436584,0.0,0.0,0.0,0.0,1.4612984508275986,2.579559803009033,0.0,4.481205761432648,0.0,2.501104384660721,0.0,2.1502546817064285,0.0,18.836636781692505,0.0,0.0,0.0,0.0,0.0,1.74602110683918,0.0,0.0
51020131157.txt,0.9963017264381051,0.0,1.517731809988618,0.0,0.0,3.6038203313946724,6.336689107120037,5.934801749885082,0.0,0.0,0.0,0.0,1.5487081073224545,1.7027665190398693,0.0,29.218081921339035,5.8480309173464775,0.0,0.0,4.916762638837099,0.0,0.0,0.0,0.0,0.0,0.0,3.689897559583187,10.572072006762028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7655450068414211,0.0,0.0,2.7658625598996878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2945.txt,0.0,0.0,2.9785301983356476,0.0,0.0,5.711497738957405,17.477044105529785,3.804163634777069,0.0,0.0,0.0,0.0,0.0,2.155665136873722,4.730659484863281,25.908376097679138,0.0,0.0,0.0,12.280324280261993,0.0,0.0,0.0,0.0,0.0,0.0,1.0407393425703049,1.6312120482325554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.521555960178375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
051020131204.txt,0.0,5.031821571290493,29.020017370581627,0.0,0.0,2.2382755503058434,15.405139602720737,7.381791114807129,6.743808463215828,0.0,0.0,1.9122134782373905,19.708151131868362,0.0,0.0,24.335258573293686,0.0,0.0,3.3909551426768303,2.4526618868112564,0.0,0.0,0.0,2.1678436836227775,0.0,1.8089600270614028,2.860408989712596,12.894355438649654,0.0,0.0,0.0,0.0,3.0145258866250515,0.0,0.0,0.0,0.0,10.734402678906918,0.0,2.6711857840418816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912202243290.txt,0.0,0.0,0.0,0.0,1.6695165634155273,0.9190162271261215,5.356086492538452,3.293870687484741,12.956643104553223,0.0,0.0,0.0,3.0038461089134216,0.0,0.0,8.280893564224243,4.507399797439575,0.0,1.5713468194007874,0.0,1.9696623086929321,0.0,0.0,0.0,6.967953443527222,0.0,4.023797512054443,4.912869036197662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.521377205848694,0.0,7.134820222854614,0.0,0.0,1.3580018281936646,0.0,0.0,2.257971316576004,0.0,0.0,0.0,0.0,0.0,0.0
241120231456.txt,0.0,1.0166168119758368,1.784520149230957,1.3122383691370487,0.0,1.2151753529906273,4.974647611379623,8.5562314838171,4.821091443300247,0.0,0.0,10.774267166852951,1.0116107389330864,0.0,3.4675703942775726,4.965259358286858,7.59701132774353,0.0,1.717701144516468,0.0,0.9651653282344341,0.0,0.0,0.0,0.0,2.5876575335860252,1.7267909459769726,2.792435511946678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8032704424113035,0.0,1.001812620088458,2.4033669754862785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120231454.txt,3.68617607280612,0.0,4.527305066585541,0.0,0.0,2.4822705890983343,21.414672881364822,29.63321343064308,2.292416710406542,0.0,0.0,6.594797596335411,0.0,7.1125344559550285,13.049222342669964,35.32561391592026,0.0,0.0,10.192089956253767,9.953549280762672,0.0,0.0,0.0,0.0,0.0,2.4531637085601687,6.884142383933067,9.788316208869219,2.2246406646445394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1475770734250546,2.422934784553945,3.687232630327344,0.0,0.0,3.53712547570467,0.0,0.0,0.0,0.0,5.225329892709851,0.0,0.0
241120225347.txt,0.0,0.0,3.4376651979982853,0.0,1.8562931902706623,4.724099576473236,15.896520048379898,10.904657661914825,2.26708846911788,0.0,0.0,0.0,2.0116269886493683,4.12306397408247,4.04248870909214,19.21488532423973,0.0,0.0,2.2575881332159042,1.5720205157995224,1.2402886562049389,0.0,0.0,0.0,0.0,0.0,0.0,11.853943169116974,2.4524208046495914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6257389932870865,0.0,0.0,5.728013321757317,1.4863330852240324,0.0,0.0,0.0,0.0,0.0,2.0699533745646477,3.480159129947424,6.161869645118713,1.4979717750102282
51020131154.txt,0.0,0.0,2.3438451290130615,0.0,0.9806637726724148,0.0,6.818453371524811,2.6219263449311256,0.7248471770435572,0.0,0.0,0.0,1.2641838602721691,0.0,0.0,20.863056421279907,0.0,0.0,0.0,4.441586047410965,0.0,0.0,0.0,2.264065258204937,0.0,0.0,0.7993854861706495,8.14488060772419,0.0,0.6715174801647663,0.0,0.0,0.0,0.0,0.0,0.0,2.4060549437999725,0.0,0.0,0.0,1.1794729605317116,2.717562809586525,0.0,0.6942117568105459,0.0,0.0,0.0,1.0954232029616833,0.8820310235023499,0.0
241120225346.txt,0.0,9.481863260269165,16.18767350912094,0.0,2.118425466120243,0.0,5.577849894762039,5.239474505186081,5.102300345897675,0.0,0.0,0.0,2.528125688433647,2.0088887438178062,4.287068277597427,13.990233182907104,0.0,0.0,0.0,5.753105610609055,7.199850618839264,0.0,0.0,0.0,0.0,0.0,2.5280043482780457,24.180727005004883,1.8279927372932434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0451687574386597,0.0,3.8026880025863647,0.0,10.11866956949234,0.0,0.0,0.0,0.0,0.0,1.550861194729805,1.360910527408123,0.0,0.0
241120225352.txt,0.0,0.0,0.0,0.0,0.0,1.642752468585968,2.9592984206974506,11.179743468761444,21.831412211060524,0.0,0.0,4.81581199914217,0.0,0.0,7.404575362801552,7.15812224894762,3.2994274850934744,0.0,0.0,0.0,1.888940379023552,0.0,0.0,3.3810981400310993,0.0,0.0,4.68760172277689,16.99298720061779,2.8507131971418858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.009809982031584,0.0,0.0,0.0,0.0,8.54963531345129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170321174916.txt,0.0,0.0,7.519484780728817,0.0,0.0,28.60936377942562,17.11952119320631,2.7124668434262276,8.397455029189587,0.0,0.0,0.0,2.6736301090568304,0.0,3.1056262999773026,18.56302624195814,0.0,0.0,0.0,46.545709282159805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.831853546202183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.231968574225903,0.0,9.365689624100924,0.0,0.0,13.767483182251453,0.0,0.0,0.0,0.0,0.0,2.6877474756911397,0.0,0.0,0.0
050121172352.txt,0.0,0.0,8.107686996459961,0.0,0.0,1.8761186376214027,3.8807816058397293,3.344382382929325,1.4901649095118046,0.0,0.0,0.0,0.0,0.0,0.0,4.93051752448082,0.0,0.0,1.4640184454619884,1.5789321586489677,10.57388350367546,0.0,0.0,0.0,0.7728748898953199,0.0,0.7003127541393042,5.590978145599365,1.7868297770619392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6736941896378994,0.0,1.7773865573108196,5.084919914603233,3.46861220151186,0.0,0.0,0.0,0.0,0.0,2.1169887855648994,0.0,0.0,0.0
301120005500.txt,0.0,0.0,0.0,0.0,0.0,2.27500069886446,8.509873822331429,3.655890114605427,0.0,0.0,0.0,0.0,0.0,0.0,2.9076070711016655,28.57604205608368,0.0,0.0,3.1158720701932907,3.2263119518756866,0.0,0.0,0.0,0.0,0.0,0.0,1.789709609001875,5.667521134018898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7298512756824493,0.0,0.8094441797584295,0.8133535832166672,0.7820136193186045,0.0,0.0,0.0,0.0,0.0
30920174448.txt,0.0,0.0,3.681127279996872,0.0,3.3166700042784214,4.597618579864502,25.85488647222519,2.2042794711887836,2.5336336344480515,6.685406751930714,0.0,2.496430166065693,0.0,0.0,2.355604860931635,23.941114991903305,0.0,0.0,5.762824565172195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.443150773644447,0.0,0.0,1.3064509257674217,0.0,1.350443260744214,0.0,0.0,0.0,0.0,9.494537636637688,3.939662352204323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2444019839167595,8.226285874843597,0.0,0.0
050121173528.txt,0.0,0.0,0.0,0.0,4.767656661570072,4.2775133438408375,6.342675667256117,8.958547972142696,13.693339712917805,0.0,0.0,0.0,0.0,0.0,5.944772530347109,4.266122821718454,10.852121599018574,1.9128839205950499,0.0,0.0,3.690838050097227,0.0,1.42760228831321,22.63646326959133,0.0,0.0,2.7910776250064373,6.040867101401091,2.199861630797386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4450104488059878,0.0,0.0,2.4586262926459312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050121173312.txt,0.0,0.0,0.0,0.0,0.0,11.572985380887985,15.519385576248169,23.589367300271988,8.31268222630024,2.097782753407955,0.0,0.0,2.1731988340616226,3.8449160531163216,0.0,15.894984126091003,0.0,2.4101584777235985,5.817960262298584,33.64668130874634,7.194334492087364,0.0,0.0,0.0,2.563006054610014,0.0,0.0,7.644954472780228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.589487962424755,2.960334073752165,16.12433370947838,0.0,2.8193141259253025,11.598453983664513,0.0,0.0,2.262306086719036,0.0,0.0,0.0,0.0,0.0,0.0
050121173306.txt,2.4125900864601135,2.734452076256275,18.739812597632408,0.0,2.1954039484262466,5.223684851080179,11.408478356897831,5.5963777005672455,0.0,3.560415580868721,0.0,0.0,17.948194034397602,0.0,2.206997531466186,14.953954927623272,0.0,0.0,3.6566527280956507,3.932173876091838,2.794234389439225,0.0,0.0,0.0,0.0,0.0,0.0,5.9345922246575356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.585897229611874,0.0,0.0,7.955996431410313,15.628935806453228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291220224402.txt,0.0,2.292548194527626,7.955789566040039,0.0,0.0,2.0564442425966263,7.288532763719559,7.2384291887283325,0.0,0.0,0.0,0.0,0.0,0.0,1.8376104310154915,15.117284417152405,0.0,0.0,2.687217503786087,3.7057719826698303,2.086320072412491,0.0,0.0,0.0,0.0,0.0,0.9953728057444096,8.625761300325394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.858131855726242,3.054718092083931,5.113733634352684,0.0,0.0,0.0,0.0,0.0,5.3943614065647125,0.0,0.0,0.0
30920174449.txt,1.3380685821175575,0.0,1.6030850652605295,0.0,1.9625567961484194,3.634726647287607,9.54103508591652,9.619173869490623,5.690148644149303,1.6932650227099657,0.0,0.0,8.471687033772469,0.0,0.0,8.136525303125381,0.0,0.0,5.655682057142258,18.810227751731873,0.0,0.0,0.0,0.0,0.0,0.0,1.4821161646395922,9.107892662286758,0.0,0.0,2.259822014719248,0.0,0.0,0.0,0.0,2.0980446450412273,1.841959297657013,11.405690163373947,0.0,0.0,9.326355502009392,0.0,0.0,0.0,0.0,0.0,0.0,2.0578567050397396,0.0,0.0
050121172353.txt,2.1513863559812307,2.432019229978323,4.958697114139795,0.0,0.0,8.14877063781023,11.797089636325836,12.770597577095032,7.895844049751759,3.507685124874115,0.0,0.0,2.3606473468244076,0.0,0.0,16.409901201725006,0.0,0.0,14.588851109147072,22.432661533355713,0.0,0.0,0.0,0.0,0.0,0.0,3.037133328616619,23.96285131573677,0.0,0.0,0.0,0.0,0.0,0.0,2.0807822104543447,0.0,5.326532129198313,14.754536926746368,0.0,3.683079220354557,6.674449011683464,0.0,0.0,2.3855650406330824,0.0,0.0,3.2001112774014473,2.2841886822134256,0.0,0.0
050121173059.txt,0.0,0.0,0.0,0.0,0.3750532725825906,11.848355084657669,2.473611980676651,2.0126068219542503,2.2378185018897057,0.0,0.0,0.0,0.4727949760854244,0.0,0.0,2.130891587585211,1.0370578151196241,0.5608132388442755,0.5026433989405632,0.0,0.0,0.0,0.0,0.0,0.5956668872386217,0.0,0.5413032183423638,1.141888853162527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8238995373249054,0.0,0.0,1.5259281732141972,0.0,0.0,0.6041543744504452,0.0,0.0,0.0,0.0,0.0,0.0
050121172347.txt,0.0,0.0,9.96038069576025,0.0,1.2912376737222075,4.082241754978895,11.123101606965065,3.804387968033552,2.1000551618635654,0.0,0.0,0.0,4.605578318238258,1.3830934083089232,2.7741105649620295,18.225078508257866,0.0,0.0,0.0,5.030963558703661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33410620689392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1557418536394835,4.5920801013708115,0.0,0.0,0.0,0.0,0.0,4.1203107833862305,0.0,0.0,0.0
170321174903.txt,0.0,1.517597446218133,0.0,0.0,0.0,2.1173392590135336,13.217452988028526,4.11229145526886,3.550189632922411,0.0,0.0,0.0,0.0,0.0,0.0,9.902973659336567,0.0,1.5049823364242911,0.0,11.44152145832777,1.9839815143495798,0.0,0.0,0.0,0.0,0.0,1.355455663986504,4.137923680245876,0.0,1.7565035577863455,0.0,0.0,0.0,0.0,0.0,1.8079313393682241,0.0,23.988445356488228,0.0,0.0,3.6280782222747803,0.0,0.0,1.6427129060029984,0.0,0.0,0.0,0.0,0.0,0.0
170321174917.txt,0.0,0.0,0.0,0.0,0.0,3.327192133292556,36.94548726081848,22.703823029994965,8.700585052371025,0.0,0.0,0.0,0.0,0.0,11.161605902016163,80.04787909984589,0.0,0.0,3.5543727446347475,13.532058030366898,0.0,0.0,0.0,0.0,0.0,0.0,3.708648908883333,11.746045768260956,0.0,30.649386808276176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.014436801895499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170321174901.txt,5.689138589426875,0.0,24.846832558512688,0.0,0.0,15.21356100216508,46.2491170912981,11.735840670764446,11.493604000657797,0.0,0.0,0.0,19.247836492955685,0.0,4.72019733954221,25.72892379015684,0.0,0.0,3.482720263302326,39.09526614844799,6.777764830738306,0.0,0.0,0.0,0.0,0.0,6.393866404891014,23.098642721772194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8444221476092935,13.46777593716979,14.39234934002161,6.095401264727116,16.849605675786734,15.260695550590754,3.9797410303726792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170321174915.txt,0.0,0.0,6.254634261131287,0.0,3.634774163365364,8.282688930630684,6.6263895109295845,1.6216561384499073,2.7726744301617146,0.0,0.0,0.0,0.0,0.0,0.0,5.077557414770126,0.0,0.0,0.0,14.25293393433094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903436478227377,0.0,0.0,1.264468990266323,0.0,0.0,0.0,0.0,0.0,0.6795012811198831,1.5471691731363535,0.0,0.0,4.654071033000946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050121173259.txt,0.0,0.0,0.0,0.0,0.0,8.305335961282253,22.786546491086483,4.091643266379833,18.070313975214958,0.0,0.0,0.0,0.0,0.0,0.0,4.270206369459629,0.0,0.0,3.709052251651883,36.33916439116001,2.609506918117404,0.0,0.0,0.0,0.0,0.0,1.9137432910501957,6.016725763678551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.453351214528084,45.06953224539757,0.0,0.0,11.498940143734217,0.0,0.0,0.0,0.0,0.0,0.0,5.038393411785364,0.0,0.0
291220224400.txt,0.0,0.0,10.191838145256042,0.0,1.4708792082965374,1.296736467629671,19.03111171722412,5.508480980992317,5.979210674762726,0.0,0.0,0.0,6.776486501097679,0.0,0.0,10.320875853300095,0.0,0.0,2.697142019867897,3.8458056151866913,0.0,0.0,0.0,0.0,7.020996809005737,0.0,5.9804215133190155,4.199310407042503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1937093138694763,3.6293636858463287,8.055809170007706,0.0,0.0,4.7943714410066605,0.0,0.0,1.9770932346582413,0.0,0.0,0.0,0.0,0.0,0.0
050121173311.txt,0.0,0.0,3.679483361542225,0.0,2.4977226220071316,9.753955408930779,7.729062549769878,6.620420269668102,3.696110911667347,0.0,0.0,0.0,3.546771816909313,0.0,0.0,9.052172720432281,0.0,0.0,0.0,15.929758161306381,0.0,0.0,0.0,1.588813953101635,0.0,0.0,0.0,3.175738625228405,2.127347979694605,0.0,0.0,0.0,0.0,0.0,2.016055952757597,0.0,0.0,39.18522137403488,0.0,0.0,3.9079068191349506,0.0,2.6707678511738777,1.5051932036876678,0.0,0.0,0.0,0.0,0.0,0.0
050121173113.txt,0.8936539962887764,0.0,2.5469071567058563,0.0,0.0,1.0761048942804337,4.431054323911667,4.870591014623642,9.327746152877808,0.0,2.386501133441925,0.0,0.0,0.0,2.570053279399872,14.545282483100891,2.7118802815675735,0.0,0.0,12.220404028892517,0.0,0.0,0.0,0.0,0.0,0.0,1.0048012807965279,13.054802656173706,0.9462126269936562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8731584548950195,0.0,0.0,2.7437973767518997,0.0,0.0,1.5269040316343307,0.0,0.0,0.0,0.0,0.8871450200676918,0.0
050121173112.txt,0.0,0.0,2.3658927530050278,0.0,0.0,3.639839217066765,5.582049116492271,8.074110746383667,5.1093678921461105,0.0,0.0,7.112983614206314,0.0,0.0,1.3816258870065212,9.870486706495285,7.693620026111603,0.0,1.122136227786541,2.600301057100296,0.0,0.0,0.0,0.0,0.0,0.0,5.994194373488426,9.10080373287201,1.4971650205552578,3.2227233052253723,0.0,2.763756550848484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2728955149650574,2.676793187856674,1.199801079928875,0.0,0.0,0.0,0.0,0.0,4.180022329092026,4.592135176062584,0.0
050121173310.txt,0.0,3.9631514567881823,27.351458244025707,0.0,0.0,39.28453204035759,9.70956253260374,5.27751799672842,11.224254213273525,2.6884615421295166,0.0,0.0,3.935570878908038,0.0,0.0,9.76658409833908,0.0,0.0,5.81227889098227,33.050819128751755,2.5029594292864203,0.0,0.0,0.0,3.518383032642305,0.0,0.0,12.374357968568802,0.0,0.0,0.0,0.0,2.626464436762035,0.0,0.0,0.0,0.0,10.776230283081532,4.460496969521046,3.5848772563040257,13.598252348601818,0.0,0.0,0.0,0.0,0.0,2.820433740504086,3.530942279845476,0.0,0.0
050121173516.txt,1.9109506756067276,0.0,2.8369309343397617,0.0,1.3181360056623816,5.853084996342659,2.939669882878661,3.762502558529377,7.980475522577763,0.0,0.0,0.0,0.0,0.0,1.1966918846592307,6.962265193462372,0.0,1.162455003708601,2.107092121616006,0.0,11.92893335223198,0.0,0.0,0.0,0.0,0.0,1.1223869668319821,5.167519044131041,2.761726688593626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24241717159748,3.324226152151823,1.1198129933327436,3.7689761705696583,6.91125226020813,0.0,0.0,0.0,0.0,0.0,0.0,1.1188123365864158,0.0,0.0
170321175405.txt,2.5002541542053223,2.5799151062965393,4.115011990070343,0.0,4.0415143966674805,0.0,17.170514822006226,10.298936486244202,11.366525173187256,0.0,0.0,0.0,11.808266758918762,9.58093774318695,4.283509254455566,28.77866268157959,6.2402955293655396,0.0,4.067121207714081,10.695990800857544,0.0,0.0,0.0,0.0,9.765452146530151,0.0,0.0,46.433692932128906,9.63629698753357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.10979026556015,0.0,0.0,4.471979022026062,0.0,3.8510093688964844,3.78759503364563,0.0,0.0,0.0
050121172344.txt,0.0,10.713027276098728,14.723884977400303,2.0544757079333067,3.700196212157607,4.517649756744504,8.1692626029253,6.811284016817808,7.701476968824863,0.0,0.0,0.0,0.0,0.0,0.0,17.229209192097187,0.0,0.0,4.310916049405932,14.64734523743391,0.0,0.0,0.0,0.0,0.0,0.0,1.7400935534387827,15.37839037925005,0.0,0.0,0.0,0.0,1.9207769762724638,0.0,0.0,0.0,0.0,0.0,0.0,7.752953231334686,9.060617689043283,0.0,0.0,0.0,0.0,0.0,11.953892715275288,1.591980834491551,0.0,0.0
050121172350.txt,0.0,0.0,0.0,0.0,1.1772786937654018,0.8073944756761193,5.635136656463146,10.719112068414688,2.261535868048668,0.0,0.0,0.0,0.0,1.6979151610285044,0.0,23.482045203447342,4.599461771547794,0.0,0.9898851402103901,0.0,0.0,0.0,0.7534083425998688,1.02268286049366,0.0,1.0592159861698747,2.4529412910342216,1.8177946228533983,1.0671415971592069,0.0,0.0,0.0,0.0,0.8059864994138479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235297281295061,0.0,4.9984195455908775,0.0,0.0
170321174914.txt,0.0,0.0,4.199178144335747,0.0,0.0,0.7756553823128343,5.9906428679823875,2.518390864133835,1.6011758241802454,0.0,1.8505335319787264,0.0,0.8575488813221455,0.0,0.0,3.5385983996093273,1.1109988437965512,0.0,1.0978515492752194,6.620208732783794,5.801376141607761,0.0,0.0,0.0,1.0996248805895448,0.0,0.0,3.1359328888356686,0.0,0.0,0.0,0.0,0.0,0.0,0.8046851959079504,5.778725445270538,1.1196945793926716,2.934684231877327,0.0,2.7118273079395294,9.651340171694756,0.0,0.0,4.6398622915148735,0.0,0.0,0.0,0.0,0.0,0.867165788076818
241120225337.txt,0.0,5.759527310729027,0.0,0.0,0.0,0.0,4.35047422349453,1.768888745456934,1.3010023832321167,1.9036443382501602,0.0,0.715002004057169,0.0,0.0,0.7976180762052536,17.705068051815033,1.3681399673223495,0.0,1.8325058445334435,0.0,0.0,0.0,0.0,0.0,0.0,1.013220477849245,3.4128977730870247,2.8431917503476143,1.095058061182499,0.0,0.0,0.0,0.6639350932091475,0.6770599652081728,1.1530712507665157,0.0,0.0,0.0,0.0,0.0,0.0,1.0844045616686344,0.0,0.0,0.6466594692319632,0.0,0.0,1.6334529742598534,1.7006323672831059,0.0
7321.txt,1.8789772614836693,0.0,5.026678830385208,0.0,1.0800331458449364,0.8040082938969135,3.4205772131681442,3.106758639216423,0.0,0.0,0.0,0.0,1.2424901351332664,0.0,0.0,16.949634969234467,6.435445129871368,0.0,0.9509970732033253,12.197159051895142,0.0,0.0,0.0,0.0,0.0,0.0,1.276063360273838,3.8338772356510162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.709087111055851,1.5449088141322136,0.0,1.9208663403987885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170321175401.txt,0.0,0.8168037896975875,5.814009748399258,1.1743073826655746,0.0,2.5991155467927456,5.335943065583706,4.05656199157238,5.0403032675385475,0.0,0.0,0.0,0.0,0.0,1.3918969482183456,4.631735969334841,5.616910047829151,0.0,0.0,5.07266653329134,1.8618134371936321,0.0,0.0,0.0,0.0,0.0,2.0420929826796055,7.958800107240677,0.0,0.0,0.0,0.9379991628229618,0.0,0.0,0.0,0.0,0.0,0.0,1.2726269662380219,0.0,3.611711945384741,0.0,0.0,0.0,0.0,2.0211812369525433,9.566052295267582,0.0,0.0,0.0
050121172354.txt,0.0,2.1522124176844954,0.0,1.9426483819261193,0.0,8.671099986881018,14.205755151808262,6.103770822286606,6.40602669864893,0.0,0.0,1.7753178281709552,2.193407317623496,1.6002667844295502,0.0,10.632559061050415,0.0,0.0,5.013181127607822,28.451941072940826,0.0,0.0,0.0,0.0,0.0,0.0,1.4573399545624852,14.371106766164303,0.0,0.0,2.986474569886923,0.0,0.0,0.0,0.0,0.0,2.0810077618807554,0.0,0.0,1.64472936373204,8.047986466437578,0.0,0.0,0.0,0.0,0.0,0.0,11.345651686191559,0.0,0.0
050121173512.txt,3.7101416140794754,0.0,0.0,0.0,1.5264738164842129,1.1309235580265522,10.456541150808334,3.7399221807718277,2.1391718611121178,0.0,0.0,0.0,0.0,0.0,4.29765522480011,29.666130781173706,0.0,0.0,1.8543570712208748,0.0,0.0,0.0,1.5463070422410965,0.0,0.0,0.0,18.085642397403717,4.728041544556618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1803352795541286,0.0,1.4457782171666622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.489823818206787,2.195459023118019,0.0
